timestamp_ist,underlying,expiry,strike,side,ltp,bid_price,ask_price,volume,oi,prev_oi,delta,iv,theta,vega,gamma,rho,oi_change,oi_change_perc,oi_trigger,oi_trap,delta_change,delta_change_perc,delta_velocity,delta_momentum
2025-11-03 10:35:00+05:30,NIFTY,2025-11-25,26550.00,P,745.3,727.3,733.45,1350,4725,5925,-0.82761,0.12019,-5.33758,0.16262,0.00033,2.81811,-1200,-20.253164556962027,HIGH_OI_UNWIND,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-11-25,26550.00,P,745.3,725.5,730.55,1350,4725,5925,-0.82761,0.12019,-5.33758,0.16262,0.00033,2.81811,-1200,-20.253164556962027,HIGH_OI_UNWIND,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-11-25,26550.00,P,745.3,719.6,725.95,1350,4725,5925,-0.82761,0.12019,-5.33758,0.16262,0.00033,2.81811,-1200,-20.253164556962027,HIGH_OI_UNWIND,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-12-02,26550.00,C,130.35,104.55,113.85,0,1875,1875,,,,,,,0,0.0,NORMAL,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-12-02,26550.00,C,110.8,108.1,111.2,75,1875,1875,0.22089,0.12134,-5.61102,0.21623,0.00033,4.72557,0,0.0,NORMAL,No Trap,,,,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-12-02,26550.00,C,110.8,109.2,113.65,75,1875,1875,0.22089,0.12134,-5.61102,0.21623,0.00033,4.72557,0,0.0,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-12-02,26550.00,C,110.8,109.0,112.35,75,1875,1875,0.22089,0.12134,-5.61102,0.21623,0.00033,4.72557,0,0.0,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-12-02,26550.00,C,110.8,108.2,111.85,75,1875,1875,0.22089,0.12134,-5.61102,0.21623,0.00033,4.72557,0,0.0,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-12-02,26550.00,C,110.8,107.85,112.25,75,1875,1875,0.22089,0.12134,-5.61102,0.21623,0.00033,4.72557,0,0.0,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-12-02,26550.00,C,110.8,108.65,113.05,75,1875,1875,0.22089,0.12134,-5.61102,0.21623,0.00033,4.72557,0,0.0,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-12-02,26550.00,C,113.05,110.6,114.35,150,1875,1875,0.22452,0.12117,-5.65983,0.21833,0.00034,4.80232,0,0.0,NORMAL,No Trap,0.0036299974,1.6433477,0.0036299973726272583,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-12-30,26550.00,C,241.2,251.0,253.0,3675,11025,10800,0.31513,0.11901,-5.12501,0.35946,0.00029,13.07842,225,2.083333333333333,NORMAL,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-12-30,26550.00,C,241.2,249.2,251.15,3675,11025,10800,0.31513,0.11901,-5.12501,0.35946,0.00029,13.07842,225,2.083333333333333,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-12-30,26550.00,C,241.2,253.3,256.75,3675,11025,10800,0.31513,0.11901,-5.12501,0.35946,0.00029,13.07842,225,2.083333333333333,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-12-30,26550.00,C,241.2,251.3,253.1,3675,11025,10800,0.31513,0.11901,-5.12501,0.35946,0.00029,13.07842,225,2.083333333333333,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-12-30,26550.00,C,241.2,251.55,253.35,3675,11025,10800,0.31513,0.11901,-5.12501,0.35946,0.00029,13.07842,225,2.083333333333333,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-12-30,26550.00,C,241.2,251.95,253.65,3675,11025,10800,0.31513,0.11901,-5.12501,0.35946,0.00029,13.07842,225,2.083333333333333,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-12-30,26550.00,C,241.2,252.05,254.0,3675,11025,10800,0.31513,0.11901,-5.12501,0.35946,0.00029,13.07842,225,2.083333333333333,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-12-30,26550.00,C,241.2,254.25,255.95,3675,11025,10800,0.31513,0.11901,-5.12501,0.35946,0.00029,13.07842,225,2.083333333333333,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-12-30,26550.00,P,687.5,713.75,736.8,0,5475,5325,,,,,,,150,2.8169014084507045,NORMAL,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-12-30,26550.00,P,687.5,716.1,739.45,0,5475,5325,,,,,,,150,2.8169014084507045,NORMAL,No Trap,,,,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-12-30,26550.00,P,687.5,690.25,764.75,0,5475,5325,,,,,,,150,2.8169014084507045,NORMAL,No Trap,,,,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-12-30,26550.00,P,687.5,709.4,732.65,0,5475,5325,,,,,,,150,2.8169014084507045,NORMAL,No Trap,,,,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-12-30,26550.00,P,687.5,712.3,735.15,0,5475,5325,,,,,,,150,2.8169014084507045,NORMAL,No Trap,,,,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-12-30,26550.00,P,687.5,712.35,734.75,0,5475,5325,,,,,,,150,2.8169014084507045,NORMAL,No Trap,,,,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-12-30,26550.00,P,687.5,710.9,733.4,0,5475,5325,,,,,,,150,2.8169014084507045,NORMAL,No Trap,,,,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-12-30,26550.00,P,687.5,710.8,733.05,0,5475,5325,,,,,,,150,2.8169014084507045,NORMAL,No Trap,,,,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2026-01-27,26550.00,C,425.8,399.05,418.4,130,455,325,0.39805,0.12486,-5.00829,0.475,0.00025,24.45667,130,40.0,HIGH_OI_BUILDUP,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2026-01-27,26550.00,C,425.8,401.6,416.05,130,455,325,0.39805,0.12486,-5.00829,0.475,0.00025,24.45667,130,40.0,HIGH_OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2026-01-27,26550.00,C,425.8,406.0,420.8,130,455,325,0.39805,0.12486,-5.00829,0.475,0.00025,24.45667,130,40.0,HIGH_OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2026-01-27,26550.00,C,425.8,402.5,417.5,130,455,325,0.39805,0.12486,-5.00829,0.475,0.00025,24.45667,130,40.0,HIGH_OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2026-01-27,26550.00,C,425.8,399.5,416.35,130,455,325,0.39805,0.12486,-5.00829,0.475,0.00025,24.45667,130,40.0,HIGH_OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2026-01-27,26550.00,C,425.8,403.9,418.05,130,455,325,0.39805,0.12486,-5.00829,0.475,0.00025,24.45667,130,40.0,HIGH_OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2026-01-27,26550.00,C,425.8,401.35,418.05,130,455,325,0.39805,0.12486,-5.00829,0.475,0.00025,24.45667,130,40.0,HIGH_OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2026-01-27,26550.00,P,706.4,696.9,743.15,0,1625,2665,,,,,,,-1040,-39.02439024390244,HIGH_OI_UNWIND,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2026-01-27,26550.00,P,706.4,699.25,745.55,0,1625,2665,,,,,,,-1040,-39.02439024390244,HIGH_OI_UNWIND,No Trap,,,,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2026-01-27,26550.00,P,706.4,699.1,744.4,0,1625,2665,,,,,,,-1040,-39.02439024390244,HIGH_OI_UNWIND,No Trap,,,,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2026-01-27,26550.00,P,706.4,693.7,736.7,0,1625,2665,,,,,,,-1040,-39.02439024390244,HIGH_OI_UNWIND,No Trap,,,,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2026-01-27,26550.00,P,706.4,697.25,738.6,0,1625,2665,,,,,,,-1040,-39.02439024390244,HIGH_OI_UNWIND,No Trap,,,,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2026-01-27,26550.00,P,706.4,697.25,738.6,0,1625,2665,,,,,,,-1040,-39.02439024390244,HIGH_OI_UNWIND,No Trap,,,,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2026-01-27,26550.00,P,706.4,696.25,740.0,0,1625,2665,,,,,,,-1040,-39.02439024390244,HIGH_OI_UNWIND,No Trap,,,,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-11-04,26600.00,C,2.0,2.0,2.05,26267325,7948200,5997975,0.01463,0.23236,-4.81431,0.0062,1e-04,0.01643,1950225,32.51472371925525,HIGH_OI_BUILDUP,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-11-04,26600.00,C,1.95,1.95,2.0,26361675,7948200,5997975,0.01425,0.2334,-4.72693,0.00606,9e-05,0.016,1950225,32.51472371925525,HIGH_OI_BUILDUP,No Trap,-0.0003800001,-2.5974035,-0.0003800000995397568,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-11-04,26600.00,C,2.0,1.95,2.0,26402175,7948200,5997975,0.0146,0.23288,-4.81951,0.00618,1e-04,0.01639,1950225,32.51472371925525,HIGH_OI_BUILDUP,No Trap,0.00035000034,2.4561405,0.000350000336766243,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-11-04,26600.00,C,1.9,1.9,1.95,26526825,7971975,5997975,0.01407,0.23067,-4.62556,0.00599,9e-05,0.01578,1974000,32.91110749878084,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,-0.0005300008,-3.6301434,-0.000530000776052475,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-11-04,26600.00,C,1.9,1.9,1.95,26542425,7971975,5997975,0.01407,0.23081,-4.62877,0.00599,9e-05,0.01577,1974000,32.91110749878084,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,0.0,0.0,0.0,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-11-04,26600.00,C,1.95,1.9,1.95,26626275,7971975,5997975,0.01435,0.23162,-4.72694,0.00609,9e-05,0.01609,1974000,32.91110749878084,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,0.00028000027,1.990056,0.0002800002694129944,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-11-04,26600.00,C,1.95,1.9,1.95,26628675,8023875,5997975,0.01439,0.23112,-4.72722,0.0061,9e-05,0.01612,2025900,33.77639953484301,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,4.0000305e-05,0.27874708,4.00003045797348e-05,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-11-04,26600.00,C,1.95,1.95,2.0,26677275,8023875,5997975,0.01442,0.23041,-4.72589,0.00611,1e-04,0.01615,2025900,33.77639953484301,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,2.9999763e-05,0.2084732,2.9999762773513794e-05,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-11-04,26600.00,P,845.6,832.65,836.1,40725,85575,127575,-0.98571,0.23234,-4.71045,0.00608,9e-05,0.01609,-42000,-32.92181069958848,HIGH_OI_UNWIND,Put Writers Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-11-04,26600.00,P,845.6,837.35,841.7,40725,85575,127575,-0.98571,0.23234,-4.71045,0.00608,9e-05,0.01609,-42000,-32.92181069958848,HIGH_OI_UNWIND,Put Writers Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-11-04,26600.00,P,845.6,830.2,835.05,40725,85575,127575,-0.98571,0.23234,-4.71045,0.00608,9e-05,0.01609,-42000,-32.92181069958848,HIGH_OI_UNWIND,Put Writers Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-11-04,26600.00,P,832.95,833.95,836.9,40875,85500,127575,-0.98536,0.23231,-4.81764,0.0062,1e-04,0.01643,-42075,-32.98059964726631,HIGH_OI_UNWIND,No Trap,0.00034999847,-0.035506487,0.00034999847412109375,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-11-04,26600.00,P,832.95,836.1,838.6,40875,85500,127575,-0.98536,0.23231,-4.81764,0.0062,1e-04,0.01643,-42075,-32.98059964726631,HIGH_OI_UNWIND,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-11-04,26600.00,P,832.95,834.15,836.45,40875,85500,127575,-0.98536,0.23231,-4.81764,0.0062,1e-04,0.01643,-42075,-32.98059964726631,HIGH_OI_UNWIND,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-11-04,26600.00,P,832.95,832.55,835.65,40875,85500,127575,-0.98536,0.23231,-4.81764,0.0062,1e-04,0.01643,-42075,-32.98059964726631,HIGH_OI_UNWIND,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-11-04,26600.00,P,832.95,827.0,830.4,40875,85500,127575,-0.98536,0.23231,-4.81764,0.0062,1e-04,0.01643,-42075,-32.98059964726631,HIGH_OI_UNWIND,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-11-11,26600.00,C,9.5,9.5,9.6,1720050,667500,566850,0.04721,0.12433,-3.2039,0.03873,0.0002,0.29353,100650,17.756020111140515,HIGH_OI_BUILDUP,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-11-11,26600.00,C,9.5,9.55,9.6,1770975,667500,566850,0.04686,0.12551,-3.20991,0.03847,0.0002,0.29128,100650,17.756020111140515,HIGH_OI_BUILDUP,No Trap,-0.0003500022,-0.7413745,-0.0003500021994113922,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-11-11,26600.00,C,9.8,9.75,9.8,1779825,667500,566850,0.04824,0.12511,-3.27781,0.0394,0.0002,0.29986,100650,17.756020111140515,HIGH_OI_BUILDUP,No Trap,0.0013800003,2.9449463,0.00138000026345253,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-11-11,26600.00,C,9.65,9.6,9.65,1845975,690150,566850,0.04777,0.12459,-3.24086,0.03909,0.0002,0.29694,123300,21.75178618682191,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,-0.00046999753,-0.97429156,-0.0004699975252151489,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-11-11,26600.00,C,9.45,9.4,9.5,1873950,690150,566850,0.04709,0.12404,-3.19147,0.03864,0.0002,0.29268,123300,21.75178618682191,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,-0.0006799996,-1.4234841,-0.0006799995899200439,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-11-11,26600.00,C,9.65,9.6,9.65,1880325,690150,566850,0.0478,0.12452,-3.24076,0.0391,0.0002,0.29704,123300,21.75178618682191,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,0.00070999935,1.5077472,0.0007099993526935577,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-11-11,26600.00,C,9.6,9.6,9.65,1880850,690150,566850,0.04756,0.12462,-3.23019,0.03895,0.0002,0.29558,123300,21.75178618682191,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,-0.00024000183,-0.5020976,-0.0002400018274784088,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-11-11,26600.00,C,9.75,9.65,9.75,1885350,696525,566850,0.04833,0.12419,-3.26266,0.03945,0.00021,0.30027,129675,22.87642233395078,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,0.0007700026,1.6190171,0.0007700026035308838,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-11-11,26600.00,P,805.0,795.0,797.95,4575,19350,18450,-0.95242,0.12518,-3.24218,0.03897,0.0002,0.29594,900,4.878048780487805,NORMAL,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-11-11,26600.00,P,805.0,800.0,802.95,4575,19350,18450,-0.95242,0.12518,-3.24218,0.03897,0.0002,0.29594,900,4.878048780487805,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-11-11,26600.00,P,805.0,790.05,793.95,4575,19350,18450,-0.95242,0.12518,-3.24218,0.03897,0.0002,0.29594,900,4.878048780487805,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-11-11,26600.00,P,805.0,793.0,796.95,4575,19350,18450,-0.95242,0.12518,-3.24218,0.03897,0.0002,0.29594,900,4.878048780487805,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-11-11,26600.00,P,805.0,797.0,799.8,4575,19350,18450,-0.95242,0.12518,-3.24218,0.03897,0.0002,0.29594,900,4.878048780487805,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-11-11,26600.00,P,805.0,795.0,798.95,4575,19350,18450,-0.95242,0.12518,-3.24218,0.03897,0.0002,0.29594,900,4.878048780487805,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-11-11,26600.00,P,805.0,792.0,794.95,4575,19350,18450,-0.95242,0.12518,-3.24218,0.03897,0.0002,0.29594,900,4.878048780487805,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-11-11,26600.00,P,805.0,787.0,790.85,4575,19350,18450,-0.95242,0.12518,-3.24218,0.03897,0.0002,0.29594,900,4.878048780487805,NORMAL,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-11-18,26600.00,C,35.1,35.1,35.55,205650,179100,103725,0.11197,0.12316,-4.7432,0.10085,0.00029,1.2653,75375,72.66811279826464,HIGH_OI_BUILDUP,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-11-18,26600.00,C,35.25,34.45,34.95,206475,179700,103725,0.1128,0.12256,-4.74993,0.1014,0.00029,1.27459,75975,73.24656543745482,HIGH_OI_BUILDUP,No Trap,0.0008300021,0.7412672,0.0008300021290779114,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-11-18,26600.00,C,35.25,35.4,35.8,206475,179700,103725,0.1128,0.12256,-4.74993,0.1014,0.00029,1.27459,75975,73.24656543745482,HIGH_OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-11-18,26600.00,C,35.05,35.05,35.35,209100,180900,103725,0.11261,0.12211,-4.73019,0.10128,0.00029,1.27226,77175,74.40347071583514,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,-0.0001900047,-0.16844273,-0.00019000470638275146,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-11-18,26600.00,C,35.05,34.7,35.05,209625,180900,103725,0.11244,0.12234,-4.73242,0.10117,0.00029,1.27039,77175,74.40347071583514,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,-0.0001699999,-0.15096068,-0.00016999989748001099,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-11-18,26600.00,C,35.25,34.95,35.2,209850,180900,103725,0.1129,0.12244,-4.74953,0.10146,0.00029,1.27546,77175,74.40347071583514,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,0.00045999885,0.40910244,0.00045999884605407715,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-11-18,26600.00,C,35.5,35.15,35.5,209925,180900,103725,0.11361,0.12235,-4.76875,0.10193,0.0003,1.28345,77175,74.40347071583514,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,0.0007100031,0.6288767,0.0007100030779838562,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-11-18,26600.00,C,35.9,35.45,35.8,210150,180900,103725,0.1146,0.12242,-4.80102,0.10257,0.0003,1.29454,77175,74.40347071583514,HIGH_OI_BUILDUP,Call Writers Trap-Pentry,0.0009900033,0.871408,0.0009900033473968506,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-11-18,26600.00,P,758.0,758.35,875.4,0,3975,4500,,,,,,,-525,-11.666666666666666,OI_UNWIND,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-11-18,26600.00,P,758.0,776.3,875.3,0,3975,4500,,,,,,,-525,-11.666666666666666,OI_UNWIND,No Trap,,,,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-11-18,26600.00,P,758.0,768.85,874.8,0,3975,4500,,,,,,,-525,-11.666666666666666,OI_UNWIND,No Trap,,,,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-11-18,26600.00,P,758.0,761.7,874.6,0,3975,4500,,,,,,,-525,-11.666666666666666,OI_UNWIND,No Trap,,,,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-11-18,26600.00,P,758.0,767.5,874.55,0,3975,4500,,,,,,,-525,-11.666666666666666,OI_UNWIND,No Trap,,,,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-11-18,26600.00,P,758.0,767.5,874.6,0,3975,4500,,,,,,,-525,-11.666666666666666,OI_UNWIND,No Trap,,,,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-11-18,26600.00,P,758.0,765.05,874.6,0,3975,4500,,,,,,,-525,-11.666666666666666,OI_UNWIND,No Trap,,,,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-11-18,26600.00,P,758.0,750.3,874.6,0,3975,4500,,,,,,,-525,-11.666666666666666,OI_UNWIND,No Trap,,,,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-11-25,26600.00,C,64.8,64.55,64.75,1101600,878400,1405725,0.16157,0.12053,-5.13435,0.15601,0.00032,2.64519,-527325,-37.51267139732167,HIGH_OI_UNWIND,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-11-25,26600.00,C,63.75,63.65,63.85,1105200,878400,1405725,0.15995,0.12011,-5.08581,0.15497,0.00032,2.61858,-527325,-37.51267139732167,HIGH_OI_UNWIND,No Trap,-0.0016199946,-1.0026574,-0.0016199946403503418,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-11-25,26600.00,C,65.0,64.95,65.2,1107900,878400,1405725,0.16237,0.12014,-5.13855,0.15654,0.00032,2.65821,-527325,-37.51267139732167,HIGH_OI_UNWIND,No Trap,0.0024199933,1.5129685,0.002419993281364441,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-11-25,26600.00,C,64.6,64.4,64.6,1114500,878475,1405725,0.16201,0.11972,-5.11683,0.15632,0.00032,2.65219,-527250,-37.5073360721336,HIGH_OI_UNWIND,Call Writers Trap,-0.00035999715,-0.2217114,-0.00035999715328216553,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-11-25,26600.00,C,64.2,64.35,64.55,1115550,878475,1405725,0.16135,0.1196,-5.09867,0.1559,0.00032,2.64123,-527250,-37.5073360721336,HIGH_OI_UNWIND,Call Writers Trap,-0.00066000223,-0.40738583,-0.0006600022315979004,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-11-25,26600.00,C,64.5,64.5,64.75,1116450,878475,1405725,0.16175,0.11981,-5.11426,0.15615,0.00032,2.64773,-527250,-37.5073360721336,HIGH_OI_UNWIND,Call Writers Trap,0.00040000677,0.24790764,0.0004000067710876465,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-11-25,26600.00,C,64.8,64.55,64.75,1117950,878250,1405725,0.1624,0.11974,-5.12602,0.15657,0.00032,2.65838,-527475,-37.5233420476978,HIGH_OI_UNWIND,No Trap,0.00065000355,0.40185452,0.0006500035524368286,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-11-25,26600.00,C,65.6,65.3,65.45,1119525,878250,1405725,0.16379,0.11993,-5.16183,0.15746,0.00032,2.68103,-527475,-37.5233420476978,HIGH_OI_UNWIND,No Trap,0.0013899952,0.8559108,0.0013899952173233032,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-11-25,26600.00,P,781.45,769.65,772.0,7500,59175,55500,-0.83998,0.12022,-5.0904,0.15503,0.00032,2.62016,3675,6.621621621621622,HIGH_OI_BUILDUP,No Trap,,,,STABLE
2025-11-03 10:31:00+05:30,NIFTY,2025-11-25,26600.00,P,781.45,770.7,775.5,7500,59175,55500,-0.83998,0.12022,-5.0904,0.15503,0.00032,2.62016,3675,6.621621621621622,HIGH_OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:32:00+05:30,NIFTY,2025-11-25,26600.00,P,781.45,765.5,767.45,7500,59175,55500,-0.83998,0.12022,-5.0904,0.15503,0.00032,2.62016,3675,6.621621621621622,HIGH_OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:33:00+05:30,NIFTY,2025-11-25,26600.00,P,781.45,768.8,770.5,7500,59175,55500,-0.83998,0.12022,-5.0904,0.15503,0.00032,2.62016,3675,6.621621621621622,HIGH_OI_BUILDUP,No Trap,0.0,0.0,0.0,STABLE
2025-11-03 10:34:00+05:30,NIFTY,2025-11-25,26600.00,P,773.0,770.5,771.95,7650,59250,55500,-0.83837,0.1197,-5.10819,0.15608,0.00032,2.64589,3750,6.756756756756757,HIGH_OI_BUILDUP,Put Writers Trap-Pexit,0.0016099811,-0.19167066,0.0016099810600280762,STABLE
2025-11-03 10:35:00+05:30,NIFTY,2025-11-25,26600.00,P,773.0,769.7,772.35,7725,59250,55500,-0.83835,0.12008,-5.12149,0.15608,0.00032,2.64625,3750,6.756756756756757,HIGH_OI_BUILDUP,Put Writers Trap-Pexit,2.002716e-05,-0.0023901463,2.002716064453125e-05,STABLE
2025-11-03 10:36:00+05:30,NIFTY,2025-11-25,26600.00,P,773.0,767.1,769.3,7725,59250,55500,-0.83835,0.12008,-5.12149,0.15608,0.00032,2.64625,3750,6.756756756756757,HIGH_OI_BUILDUP,Put Writers Trap-Pexit,0.0,0.0,0.0,STABLE
2025-11-03 10:37:00+05:30,NIFTY,2025-11-25,26600.00,P,773.0,762.15,763.95,7725,59250,55500,-0.83835,0.12008,-5.12149,0.15608,0.00032,2.64625,3750,6.756756756756757,HIGH_OI_BUILDUP,Put Writers Trap-Pexit,0.0,0.0,0.0,STABLE
2025-11-03 10:30:00+05:30,NIFTY,2025-12-02,26600.00,C,97.05,98.5,100.6,5475,5250,4125,0.20127,0.11975,-5.25716,0.20474,0.00032,4.31417,1125,27.27272727272727,HIGH_OI_BUILDUP,No Trap,,,,STABLE
